ticker,entry_date,exit_date,shares,entry_open,exit_close,spy_open,spy_close,gross_pnl_stock,gross_pnl_spy,total_cost,carry_stock,carry_spy,net_pnl,return,usd_invested,trade_days,hold_days
SNDR,2024-07-24,2024-07-26,1435,26.0,26.3799991607666,548.8599853515625,544.4400024414062,545.2987957000732,300.4583441664085,28.7,19.247222222222224,406.3088502671984,391.5010673770611,0.010493193979551356,37310.0,3,3
AVTR,2024-07-24,2024-07-24,1653,22.56999969482422,22.3700008392334,548.8599853515625,541.22998046875,-330.598108291626,518.6419637380936,33.06,0.0,0.0,154.98385544646766,0.004154148846649335,37308.20949554443,1,3
GTES,2024-07-17,2024-07-18,2089,17.860000610351562,17.229999542236328,558.7999877929688,552.6599731445312,-1316.0722312927246,409.95192369260803,41.78,9.623492789192806,301.09784262884233,-1258.6216430181516,-0.033734578341243035,37309.541275024414,2,3
SRPT,2024-05-30,2024-05-30,303,122.94999694824219,124.44999694824219,524.52001953125,522.6099853515625,454.5,135.6595028009916,6.0600000000000005,0.0,0.0,584.0995028009917,0.015678903450220612,37253.84907531738,1,3
DOCN,2024-05-01,2024-05-03,1045,35.68000030517578,34.2400016784668,501.3800048828125,511.2900085449219,-1504.7985649108887,-736.966835745065,20.900000000000002,19.23463508515131,270.28759390210354,-2552.1876296432088,-0.06844968587910638,37285.60031890869,3,3
IAC,2024-05-02,2024-05-02,872,42.78916931152344,44.01968765258789,504.1499938964844,505.0299987792969,1073.0119934082031,-65.12918684650916,17.44,0.0,0.0,990.4428065616939,0.026544775813200003,37312.15563964844,1,3
DUOL,2024-04-18,2024-04-18,178,208.8800048828125,205.05999755859375,501.9800109863281,499.5199890136719,-679.9613037109375,182.20883599689398,3.56,0.0,0.0,-501.3124677140435,-0.013483158331736163,37180.640869140625,1,3
ROIV,2024-03-27,2024-03-27,3480,10.720000267028809,10.84000015258789,521.7100219726562,523.1699829101562,417.59960174560547,-104.39653794792976,69.60000000000001,0.0,0.0,243.6030637976757,0.006529932710629739,37305.600929260254,1,3
APPF,2024-03-26,2024-03-27,153,242.99000549316406,247.6699981689453,521.22998046875,523.1699829101562,716.0388793945312,-138.37343763481923,3.06,9.589427002498082,20.569968872070316,544.4460458851438,0.014644515443818548,37177.4708404541,2,3
CXM,2024-02-29,2024-02-29,2743,13.600000381469727,13.029999732971191,508.07000732421875,508.0799865722656,-1563.511778831482,-0.732721588785895,54.86,0.0,0.0,-1619.1045004202676,-0.043402040890330756,37304.80104637146,1,3
AMH,2024-02-27,2024-02-28,1002,37.22999954223633,36.189998626708984,506.70001220703125,506.260009765625,-1042.0809173583984,32.39402581031566,20.04,9.622182024547033,130.95782458350774,-1170.3068981561378,-0.031371769288329486,37304.4595413208,2,3
PSTG,2024-01-03,2024-01-03,1004,37.130001068115234,36.52000045776367,470.42999267578125,468.7900085449219,-612.4406127929688,129.95808926400125,20.080000000000002,0.0,0.0,-502.56252352896746,-0.013481289200102333,37278.521072387695,1,3
SATS,2023-12-28,2023-12-28,2467,15.119999885559082,16.079999923706055,476.8800048828125,476.69000244140625,2368.3200941085815,14.861786069414302,49.34,0.0,0.0,2333.841880177996,0.0625677433616457,37301.039717674255,1,3
RUSHA,2023-12-20,2023-12-22,793,47.02000045776367,47.40999984741211,473.9599914550781,473.6499938964844,309.26951599121094,24.387787763840517,15.860000000000001,19.23528510790023,193.89101396469846,104.67100468245275,0.0028071820384829175,37286.86036300659,3,3
CG,2023-11-28,2023-11-28,1066,35.0,34.43000030517578,454.0799865722656,454.92999267578125,-607.6196746826172,-69.84172097424253,21.32,0.0,0.0,-698.7813956568598,-0.018729064477535775,37310.0,1,3
WPC,2023-11-28,2023-11-28,607,61.38999938964844,61.61000061035156,454.0799865722656,454.92999267578125,133.54074096679688,-69.75510606390544,12.14,0.0,0.0,51.64563490289143,0.0013859491633382538,37263.7296295166,1,3
CWEN,2023-11-28,2023-11-28,1511,24.68000030517578,25.219999313354492,454.0799865722656,454.92999267578125,815.9385013580322,-69.80705368753691,30.22,0.0,0.0,715.9114476704952,0.01919772127086483,37291.480461120605,1,3
CWEN-A,2023-11-28,2023-11-28,1634,22.829999923706055,24.239999771118164,454.0799865722656,454.92999267578125,2303.9397506713867,-69.83090098351616,32.68,0.0,0.0,2201.4288496878708,0.05901286388094078,37304.21987533569,1,3
CNM,2023-11-09,2023-11-09,1153,32.36000061035156,31.729999542236328,438.42999267578125,433.8399963378906,-726.3912315368652,390.6158945643388,23.06,0.0,0.0,-358.8353369725264,-0.009617393283829543,37311.08070373535,1,3
AMR,2023-11-08,2023-11-08,168,221.3000030517578,222.42999267578125,437.54998779296875,437.25,189.8382568359375,25.489810597798254,3.36,0.0,0.0,211.96806743373574,0.005701376727096019,37178.40051269531,1,3
FND,2023-10-18,2023-10-18,409,91.20999908447266,85.73999786376953,434.19000244140625,430.2099914550781,-2237.230499267578,341.9559863621707,8.18,0.0,0.0,-1903.4545129054075,-0.051024263360955564,37304.88962554932,1,3
H,2023-10-10,2023-10-10,333,111.94000244140625,110.70999908447266,432.94000244140625,434.5400085449219,-409.5911178588867,-137.76010643328942,6.66,0.0,0.0,-554.011224292176,-0.01486240248313036,37276.02081298828,1,3
HAYW,2023-09-27,2023-09-27,2573,14.5,14.479999542236328,427.0899963378906,426.04998779296875,-51.461177825927734,90.85007640291435,51.46,0.0,0.0,-12.071101423013381,-0.00032354829122085803,37308.5,1,3
GSHD,2023-08-29,2023-08-30,543,68.61000061035156,69.58000183105469,442.6499938964844,451.010009765625,526.7106628417969,-703.6130601461226,10.86,9.609484014056978,61.99734735943023,-259.369228677813,-0.006961954774416255,37255.2303314209,2,3
JXN,2023-08-29,2023-08-30,995,37.5,38.0,442.6499938964844,451.010009765625,497.5,-704.6946716783565,19.900000000000002,9.624255952380953,113.60471569545686,-350.3236433261943,-0.009388908363851103,37312.5,2,3
KVUE,2023-08-22,2023-08-23,1605,23.239999771118164,23.6200008392334,441.17999267578125,443.0299987792969,609.9017143249512,-156.41143779939134,32.1,9.62108323857898,182.6432648250035,229.12592846197728,0.0061427534093262395,37300.19963264465,2,3
AAP,2023-08-22,2023-08-23,556,67.0,69.44000244140625,441.17999267578125,443.0299987792969,1356.641357421875,-156.20932161991774,11.120000000000001,9.608650793650794,63.27081323532832,1116.432571772978,0.02996973509537684,37252.0,2,3
ERIE,2023-08-02,2023-08-04,153,242.6199951171875,274.19000244140625,453.25,446.80999755859375,4830.211120605469,527.4317136590513,3.06,19.149649614606588,35.774375000000006,5299.658809649914,0.1427676760804412,37120.85925292969,3,3
PAG,2023-08-02,2023-08-02,216,172.0,173.27000427246094,453.25,450.1300048828125,274.3209228515625,255.73978730005518,4.32,0.0,0.0,525.7407101516177,0.014151074239653793,37152.0,1,3
ELS,2023-07-20,2023-07-20,530,70.27999877929688,70.81999969482422,454.1700134277344,452.17999267578125,286.2004852294922,163.2099995552794,10.6,0.0,0.0,438.8104847847716,0.011780653461800567,37248.399353027344,1,3
ABR,2023-06-21,2023-06-21,2620,14.239999771118164,14.430000305175781,436.1600036621094,434.94000244140625,497.80139923095703,104.35798887839267,52.4,0.0,0.0,549.7593881093497,0.014735381383097873,37308.79940032959,1,3
APAM,2023-06-06,2023-06-08,1093,34.11000061035156,35.81999969482422,426.6700134277344,429.1300048828125,1869.0289993286133,-214.95292844826653,21.86,19.232896772717673,240.57754844423326,1372.405625663396,0.03681125300461062,37282.23066711426,3,3
BERY,2023-06-06,2023-06-08,617,60.43000030517578,61.599998474121094,426.6700134277344,429.1300048828125,721.8888702392578,-214.97068361162025,12.34,19.234485414595834,135.8063562580896,339.5373449549521,0.009106464268106245,37285.31018829346,3,3
BWXT,2023-06-06,2023-06-08,580,64.30000305175781,64.6500015258789,426.6700134277344,429.1300048828125,202.99911499023438,-215.02079544536616,11.6,19.23896916707357,127.66237703353642,-170.52302665574177,-0.004572398202459045,37294.00177001953,3,3
CARG,2023-06-06,2023-06-08,1840,20.270000457763672,20.600000381469727,426.6700134277344,429.1300048828125,607.1998596191406,-215.0369336637525,36.800000000000004,19.240413132924886,404.9978857615638,-68.87537293910054,-0.001846683130554545,37296.800842285156,3,3
CCK,2023-06-06,2023-06-08,457,81.56999969482422,83.80000305175781,426.6700134277344,429.1300048828125,1019.1115341186523,-214.92559504467837,9.14,19.230451118529793,100.58914880056231,675.2263391548819,0.018113514125577906,37277.48986053467,3,3
CRC,2023-06-06,2023-06-08,939,39.720001220703125,41.29999923706055,426.6700134277344,429.1300048828125,1483.6181373596191,-215.03854977295308,18.78,19.240557734171553,206.68098626636325,1023.8780435861314,0.02745196171173691,37297.081146240234,3,3
DBX,2023-06-06,2023-06-08,1563,23.8700008392334,23.6299991607666,426.6700134277344,429.1300048828125,-375.1226234436035,-215.10618074289044,31.26,19.246609010015217,344.0280953507197,-984.7635085472289,-0.02639493122199347,37308.8113117218,3,3
DOCS,2023-06-06,2023-06-08,1108,33.650001525878906,31.93000030517578,426.6700134277344,429.1300048828125,-1905.7613525390625,-214.96429250236383,22.16,19.233913570585706,243.87916164337645,-2405.998720255388,-0.06453131919563718,37284.20169067383,3,3
GPK,2023-06-06,2023-06-08,1471,25.360000610351562,26.450000762939453,426.6700134277344,429.1300048828125,1603.390224456787,-215.0816747276273,29.42,19.244416336180674,323.7782010626415,1015.8659323303375,0.027231681807290967,37304.56089782715,3,3
MC,2023-06-06,2023-06-08,947,39.400001525878906,42.560001373291016,426.6700134277344,429.1300048828125,2992.5198554992676,-215.12342053500248,18.94,19.248151539091083,208.44184663923963,2530.7664367859347,0.06782750601082477,37311.801445007324,3,3
OVV,2023-06-06,2023-06-08,1056,35.33000183105469,38.0099983215332,426.6700134277344,429.1300048828125,2830.0762939453125,-215.1042816936135,21.12,19.246439092726938,232.4335692196801,2342.172003939292,0.06277853942457856,37308.48193359375,3,3
PANW,2023-06-06,2023-06-08,331,112.67500305175781,111.41000366210938,426.6700134277344,429.1300048828125,-418.7147979736328,-215.0290069868291,6.62,19.23970389411563,72.85559792775958,-732.4591067823372,-0.019639381692096888,37295.426010131836,3,3
PECO,2023-06-06,2023-06-08,1215,30.700000762939453,32.310001373291016,426.6700134277344,429.1300048828125,1956.1507415771484,-215.05826672308373,24.3,19.242321906770982,267.43066913059783,1430.119483816696,0.038340490027644586,37300.500926971436,3,3
PLNT,2023-06-06,2023-06-08,552,67.55999755859375,67.19999694824219,426.6700134277344,429.1300048828125,-198.7203369140625,-215.015703777642,11.040000000000001,19.238513590494794,121.49936572846913,-565.5139200106685,-0.015164028658545235,37293.11865234375,3,3
SDGR,2023-06-06,2023-06-08,979,38.099998474121094,38.279998779296875,426.6700134277344,429.1300048828125,176.22029876708984,-215.05479342992822,19.580000000000002,19.242011134132508,215.4852881307451,-293.141793927716,-0.00785905071241061,37299.89850616455,3,3
UFPT,2023-06-06,2023-06-08,230,161.75,168.3300018310547,426.6700134277344,429.1300048828125,1513.4004211425781,-214.493236523275,4.6000000000000005,19.191765873015875,50.624735720195474,1224.4906830260918,0.0329142042342878,37202.5,3,3
WCC,2023-06-06,2023-06-08,254,146.6199951171875,155.66000366210938,426.6700134277344,429.1300048828125,2296.1621704101562,-214.7179708916049,5.08,19.211873963371158,55.90731683882456,2001.2450087163556,0.05373699099398894,37241.478759765625,3,3
ZI,2023-06-06,2023-06-08,1409,26.469999313354492,25.889999389648438,426.6700134277344,429.1300048828125,-817.219892501831,-215.0336368603667,28.18,19.24011815169501,310.13153317284963,-1389.8051806867425,-0.03726395983559222,37296.22903251648,3,3
STAG,2023-05-02,2023-05-02,1053,35.41999816894531,34.560001373291016,414.7699890136719,410.8399963378906,-905.5766258239746,353.3957492870976,21.06,0.0,0.0,-573.240876536877,-0.015369517926272693,37297.258071899414,1,3
CTKB,2023-04-26,2023-04-27,3577,10.430000305175781,10.9399995803833,406.7200012207031,412.4100036621094,1824.2674074172974,-521.9395224193665,71.54,9.623123892678155,375.2556900151571,845.9090710900955,0.022673596875834368,37308.11109161377,2,3
NABL,2023-03-29,2023-03-30,2703,13.800000190734863,13.449999809265137,399.92999267578125,403.70001220703125,-946.0510311126709,-351.62906274106564,54.06,9.62139299012366,278.832143107823,-1640.193629951683,-0.04397136856209058,37301.400515556335,2,3
ALV,2023-03-07,2023-03-09,391,95.31999969482422,93.55000305175781,404.4200134277344,391.55999755859375,-692.0686874389648,1185.139996035125,7.82,19.226649144793317,81.57408445449103,384.45057499687584,0.010315249219152766,37270.11988067627,3,3
ARMK,2023-03-07,2023-03-09,1327,28.10830307006836,25.884477615356445,404.4200134277344,391.55999755859375,-2951.01637840271,1186.0811822003905,26.54,19.241918105624972,276.8511766524542,-2087.568290960399,-0.05596740118043655,37299.71817398071,3,3
AXTA,2023-03-07,2023-03-09,1205,30.940000534057617,30.030000686645508,404.4200134277344,391.55999755859375,-1096.5498161315918,1185.5400474784124,24.1,19.233139220873518,251.39839326767697,-205.7413011417299,-0.005518411960250042,37282.70064353943,3,3
CHRD,2023-03-07,2023-03-09,261,142.92999267578125,138.33999633789062,404.4200134277344,391.55999755859375,-1197.9890441894531,1186.2404907818766,5.22,19.244502585274834,54.452266093662814,-90.66532208651418,-0.0024303976126489463,37304.728088378906,3,3
HGV,2023-03-07,2023-03-09,743,50.18000030517578,46.81999969482422,404.4200134277344,391.55999755859375,-2496.480453491211,1185.5731048348362,14.86,19.233675513797337,155.0116234007336,-1500.0126475709058,-0.04023235433055794,37283.740226745605,3,3
HTZ,2023-03-07,2023-03-09,1912,19.510000228881836,18.479999542236328,404.4200134277344,391.55999755859375,-1969.361312866211,1186.189369636635,38.24,19.243673241630436,398.8993592761812,-1239.5549757473875,-0.03322925699527362,37303.12043762207,3,3
SSB,2023-03-07,2023-03-09,456,81.80999755859375,74.77999877929688,404.4200134277344,391.55999755859375,-3205.679443359375,1186.260549325943,9.120000000000001,19.24482799711682,95.13499363490514,-2142.918715665454,-0.05744265112614596,37305.35888671875,3,3
STWD,2023-03-07,2023-03-09,1813,20.56999969482422,18.90999984741211,404.4200134277344,391.55999755859375,-3009.5797233581543,1185.8805731057842,36.26,19.238663603464765,378.2450514475505,-2257.4428653033856,-0.060531951859449894,37293.40944671631,3,3
USFD,2023-03-07,2023-03-09,931,40.04999923706055,37.27000045776367,404.4200134277344,391.55999755859375,-2588.1788635253906,1185.6624292822296,18.62,19.235124633577136,194.23394533793135,-1634.6055042146695,-0.04383901260248997,37286.54928970337,3,3
VAL,2023-03-07,2023-03-09,496,75.08999633789062,67.1500015258789,404.4200134277344,391.55999755859375,-3938.2374267578125,1184.3297121273717,9.92,19.213503824869793,103.48016851515997,-2886.5213869704708,-0.07750166272905243,37244.63818359375,3,3
WMS,2023-03-07,2023-03-09,413,90.27999877929688,89.01000213623047,404.4200134277344,391.55999755859375,-524.5086135864258,1185.6334990537332,8.26,19.234655295477975,86.1639306386312,547.4662995331983,0.014683033654126773,37285.63949584961,3,3
AUB,2023-03-07,2023-03-09,936,39.83000183105469,36.36000061035156,404.4200134277344,391.55999755859375,-3247.921142578125,1185.4822079460619,18.72,19.232200884137836,195.27709219796319,-2295.668227714164,-0.061577626981398764,37280.88171386719,3,3
KW,2023-03-07,2023-03-09,2025,18.420000076293945,17.549999237060547,404.4200134277344,391.55999755859375,-1761.7516994476318,1186.1060481355378,40.5,19.242321508271356,422.4744783129011,-1057.8624511332666,-0.028360543337266196,37300.50015449524,3,3
RDN,2023-03-07,2023-03-09,1646,22.65999984741211,21.899999618530273,404.4200134277344,391.55999755859375,-1250.960376739502,1186.0379860966311,32.92,19.241217330750967,343.40394632248655,-460.4875542961083,-0.01234605375134293,37298.35974884033,3,3
BG,2023-03-14,2023-03-13,370,100.7300033569336,91.38999938964844,390.5,385.3599853515625,-3455.801467895508,490.57328126239435,7.4,-9.613319764818465,-37.26795634920635,-2925.746910519089,-0.07850117957868338,37270.10124206543,0,3
CRK,2023-01-31,2023-02-02,3009,12.399999618530273,12.050000190734863,401.1300048828125,416.7799987792969,-1053.1482782363892,-1455.7033560103039,60.18,19.248047026906697,622.6588254365467,-3210.9385067101457,-0.0860573817657366,37311.59885215759,3,3
SMCI,2022-12-20,2022-12-20,4478,8.331999778747559,8.331000328063965,379.2300109863281,380.5400085449219,-4.4755401611328125,-128.88462926340358,89.56,0.0,0.0,-222.9201694245364,-0.005974698926658444,37310.69500923157,1,3
FSLR,2022-12-13,2022-12-15,244,152.88999938964844,159.41000366210938,410.2200012207031,389.6300048828125,1590.8810424804688,1872.441866394488,4.88,19.244725319998608,51.635628725082164,3387.562554829876,0.09080680979128225,37305.15985107422,3,3
NXST,2022-11-29,2022-11-29,201,185.32000732421875,187.61000061035156,396.04998779296875,395.2300109863281,460.2886505126953,77.120516630958,4.0200000000000005,0.0,0.0,533.3891671436534,0.014319433108122313,37249.32147216797,1,3
AR,2022-10-18,2022-10-18,1049,35.54999923706055,35.79999923706055,375.1300048828125,371.1300048828125,262.25,397.64293673417257,20.98,0.0,0.0,638.9129367341725,0.017132731070536658,37291.949199676514,1,3
FYBR,2022-09-28,2022-09-29,1575,23.68000030517578,23.18000030517578,364.3800048828125,362.7900085449219,-787.5,162.74357370755004,31.5,9.620000123977663,148.0293769836426,-813.9058034000702,-0.021822870895293514,37296.000480651855,2,3
CSGP,2022-09-07,2022-09-09,493,75.68000030517578,78.41999816894531,390.42999267578125,406.6000061035156,1350.818946838379,-1545.2375471722341,9.86,19.247346109359984,99.29626281980485,-322.8222092630201,-0.00865237553983185,37310.24015045166,3,3
INVH,2022-09-07,2022-09-09,981,38.02000045776367,39.54999923706055,390.42999267578125,406.6000061035156,1500.9288024902344,-1544.714890755756,19.62,19.24083594594683,197.58546415056503,-280.2323883620335,-0.007513411981461938,37297.62044906616,3,3
DT,2022-09-07,2022-09-09,984,37.88999938964844,40.72999954223633,390.42999267578125,406.6000061035156,2794.5601501464844,-1544.1408227712222,19.68,19.23368540445964,198.18970104399185,1013.3159409268105,0.027178480851980165,37283.75939941406,3,3
NLY,2022-09-07,2022-09-09,1432,26.040000915527344,26.600000381469727,390.42999267578125,406.6000061035156,801.9192352294922,-1544.3695177658049,28.64,19.236534009660996,288.4224104623946,-1078.7492270083683,-0.028929204025424055,37289.281311035156,3,3
OUT,2022-09-07,2022-09-09,1973,18.903688430786133,20.174179077148438,390.42999267578125,406.6000061035156,2506.678045272827,-1544.6882530726766,39.46,19.2405041492553,397.38646357702834,505.9028244738668,0.013564177621100014,37296.97727394104,3,3
CPRX,2022-09-13,2022-09-13,2308,16.15999984741211,15.300000190734863,401.8299865722656,393.1000061035156,-1984.879207611084,810.3041926774689,46.160000000000004,0.0,0.0,-1220.735014933615,-0.03272986733778403,37297.27964782715,1,3
AHCO,2022-08-02,2022-08-02,1548,24.100000381469727,24.149999618530273,409.1199951171875,408.05999755859375,77.39881896972656,96.65897051441519,30.96,0.0,0.0,143.09778948414174,0.003835702531953996,37306.80059051514,1,3
SHO,2022-07-19,2022-07-19,3533,10.5600004196167,10.850000381469727,386.0799865722656,392.2699890136719,1024.5698652267456,-598.165145808831,70.66,0.0,0.0,355.74471941791467,0.00953522376901686,37308.4814825058,1,3
ORA,2022-06-29,2022-07-01,485,76.87000274658203,80.06999969482422,381.2300109863281,381.239990234375,1551.998519897461,-0.9759091081310837,9.700000000000001,19.23275267131745,95.38314362177775,1426.7067144962346,0.038268026847299866,37281.951332092285,3,3
FTDR,2022-06-29,2022-07-01,1548,24.100000381469727,25.0,381.2300109863281,381.239990234375,1393.1994094848633,-0.9765595734838532,30.96,19.245571733202254,304.4393944876535,1037.5778836905235,0.02781203070933713,37306.80059051514,3,3
LRN,2022-06-29,2022-06-30,905,41.220001220703125,40.790000915527344,381.2300109863281,377.25,-389.15027618408203,389.45184784329655,18.1,9.622089570666118,88.99148966774109,-116.4120075791927,-0.003120622240765169,37304.10110473633,2,3
SNCY,2022-06-29,2022-06-30,1995,18.700000762939453,18.34000015258789,381.2300109863281,377.25,-718.2012176513672,389.4769080092368,39.9,9.622708725929261,196.17460982004803,-574.4216281881077,-0.015397359836820322,37306.50152206421,2,3
EHAB,2022-06-29,2022-06-29,496,25.0,23.75,381.2300109863281,380.3399963378906,-620.0,28.948879475862636,9.92,0.0,0.0,-600.9711205241373,-0.048465412945494946,12400.0,1,3
EYE,2022-06-14,2022-06-14,1318,28.299999237060547,26.690000534057617,376.8500061035156,373.8699951171875,-2121.9782905578613,294.951882676506,26.36,0.0,0.0,-1853.3864078813551,-0.04968944427649733,37299.3989944458,1,3
AVTR,2024-07-24,2024-07-24,1653,22.56999969482422,22.3700008392334,548.8599853515625,541.22998046875,-330.598108291626,518.6419637380936,33.06,0.0,0.0,154.98385544646766,0.004154148846649335,37308.20949554443,1,4
GTES,2024-07-17,2024-07-18,2089,17.860000610351562,17.229999542236328,558.7999877929688,552.6599731445312,-1316.0722312927246,409.95192369260803,41.78,9.623492789192806,301.09784262884233,-1258.6216430181516,-0.033734578341243035,37309.541275024414,2,4
PTGX,2024-06-28,2024-07-01,1052,35.459999084472656,35.20000076293945,547.1599731445312,545.3400268554688,-273.5182342529297,124.07912192198593,21.04,28.86612782614572,445.41427337646485,-644.7595135335544,-0.017283961851203275,37303.919036865234,4,4
RYAN,2024-06-21,2024-06-24,633,58.88999938964844,60.68000030517578,544.4000244140625,542.739990234375,1133.0705795288086,113.66955347605331,12.66,28.845583629608157,266.6587976728167,938.575751702437,0.025178164699657855,37277.36961364746,4,4
SRPT,2024-05-30,2024-05-30,303,122.94999694824219,124.44999694824219,524.52001953125,522.6099853515625,454.5,135.6595028009916,6.0600000000000005,0.0,0.0,584.0995028009917,0.015678903450220612,37253.84907531738,1,4
IAC,2024-05-02,2024-05-02,872,42.78916931152344,44.01968765258789,504.1499938964844,505.0299987792969,1073.0119934082031,-65.12918684650916,17.44,0.0,0.0,990.4428065616939,0.026544775813200003,37312.15563964844,1,4
DUOL,2024-04-18,2024-04-18,178,208.8800048828125,205.05999755859375,501.9800109863281,499.5199890136719,-679.9613037109375,182.20883599689398,3.56,0.0,0.0,-501.3124677140435,-0.013483158331736163,37180.640869140625,1,4
ROIV,2024-03-27,2024-03-27,3480,10.720000267028809,10.84000015258789,521.7100219726562,523.1699829101562,417.59960174560547,-104.39653794792976,69.60000000000001,0.0,0.0,243.6030637976757,0.006529932710629739,37305.600929260254,1,4
APPF,2024-03-26,2024-03-27,153,242.99000549316406,247.6699981689453,521.22998046875,523.1699829101562,716.0388793945312,-138.37343763481923,3.06,9.589427002498082,20.569968872070316,544.4460458851438,0.014644515443818548,37177.4708404541,2,4
CXM,2024-02-29,2024-02-29,2743,13.600000381469727,13.029999732971191,508.07000732421875,508.0799865722656,-1563.511778831482,-0.732721588785895,54.86,0.0,0.0,-1619.1045004202676,-0.043402040890330756,37304.80104637146,1,4
AMH,2024-02-27,2024-02-28,1002,37.22999954223633,36.189998626708984,506.70001220703125,506.260009765625,-1042.0809173583984,32.39402581031566,20.04,9.622182024547033,130.95782458350774,-1170.3068981561378,-0.031371769288329486,37304.4595413208,2,4
PSTG,2024-01-03,2024-01-03,1004,37.130001068115234,36.52000045776367,470.42999267578125,468.7900085449219,-612.4406127929688,129.95808926400125,20.080000000000002,0.0,0.0,-502.56252352896746,-0.013481289200102333,37278.521072387695,1,4
SATS,2023-12-28,2023-12-28,2467,15.119999885559082,16.079999923706055,476.8800048828125,476.69000244140625,2368.3200941085815,14.861786069414302,49.34,0.0,0.0,2333.841880177996,0.0625677433616457,37301.039717674255,1,4
CG,2023-11-28,2023-11-28,1066,35.0,34.43000030517578,454.0799865722656,454.92999267578125,-607.6196746826172,-69.84172097424253,21.32,0.0,0.0,-698.7813956568598,-0.018729064477535775,37310.0,1,4
WPC,2023-11-28,2023-11-28,607,61.38999938964844,61.61000061035156,454.0799865722656,454.92999267578125,133.54074096679688,-69.75510606390544,12.14,0.0,0.0,51.64563490289143,0.0013859491633382538,37263.7296295166,1,4
CWEN,2023-11-28,2023-11-28,1511,24.68000030517578,25.219999313354492,454.0799865722656,454.92999267578125,815.9385013580322,-69.80705368753691,30.22,0.0,0.0,715.9114476704952,0.01919772127086483,37291.480461120605,1,4
CWEN-A,2023-11-28,2023-11-28,1634,22.829999923706055,24.239999771118164,454.0799865722656,454.92999267578125,2303.9397506713867,-69.83090098351616,32.68,0.0,0.0,2201.4288496878708,0.05901286388094078,37304.21987533569,1,4
CNM,2023-11-09,2023-11-09,1153,32.36000061035156,31.729999542236328,438.42999267578125,433.8399963378906,-726.3912315368652,390.6158945643388,23.06,0.0,0.0,-358.8353369725264,-0.009617393283829543,37311.08070373535,1,4
AMR,2023-11-08,2023-11-08,168,221.3000030517578,222.42999267578125,437.54998779296875,437.25,189.8382568359375,25.489810597798254,3.36,0.0,0.0,211.96806743373574,0.005701376727096019,37178.40051269531,1,4
FND,2023-10-18,2023-10-18,409,91.20999908447266,85.73999786376953,434.19000244140625,430.2099914550781,-2237.230499267578,341.9559863621707,8.18,0.0,0.0,-1903.4545129054075,-0.051024263360955564,37304.88962554932,1,4
H,2023-10-10,2023-10-10,333,111.94000244140625,110.70999908447266,432.94000244140625,434.5400085449219,-409.5911178588867,-137.76010643328942,6.66,0.0,0.0,-554.011224292176,-0.01486240248313036,37276.02081298828,1,4
HAYW,2023-09-27,2023-09-27,2573,14.5,14.479999542236328,427.0899963378906,426.04998779296875,-51.461177825927734,90.85007640291435,51.46,0.0,0.0,-12.071101423013381,-0.00032354829122085803,37308.5,1,4
GSHD,2023-08-29,2023-08-30,543,68.61000061035156,69.58000183105469,442.6499938964844,451.010009765625,526.7106628417969,-703.6130601461226,10.86,9.609484014056978,61.99734735943023,-259.369228677813,-0.006961954774416255,37255.2303314209,2,4
JXN,2023-08-29,2023-08-30,995,37.5,38.0,442.6499938964844,451.010009765625,497.5,-704.6946716783565,19.900000000000002,9.624255952380953,113.60471569545686,-350.3236433261943,-0.009388908363851103,37312.5,2,4
KVUE,2023-08-22,2023-08-23,1605,23.239999771118164,23.6200008392334,441.17999267578125,443.0299987792969,609.9017143249512,-156.41143779939134,32.1,9.62108323857898,182.6432648250035,229.12592846197728,0.0061427534093262395,37300.19963264465,2,4
AAP,2023-08-22,2023-08-23,556,67.0,69.44000244140625,441.17999267578125,443.0299987792969,1356.641357421875,-156.20932161991774,11.120000000000001,9.608650793650794,63.27081323532832,1116.432571772978,0.02996973509537684,37252.0,2,4
PAG,2023-08-02,2023-08-02,216,172.0,173.27000427246094,453.25,450.1300048828125,274.3209228515625,255.73978730005518,4.32,0.0,0.0,525.7407101516177,0.014151074239653793,37152.0,1,4
ELS,2023-07-20,2023-07-20,530,70.27999877929688,70.81999969482422,454.1700134277344,452.17999267578125,286.2004852294922,163.2099995552794,10.6,0.0,0.0,438.8104847847716,0.011780653461800567,37248.399353027344,1,4
ABR,2023-06-21,2023-06-21,2620,14.239999771118164,14.430000305175781,436.1600036621094,434.94000244140625,497.80139923095703,104.35798887839267,52.4,0.0,0.0,549.7593881093497,0.014735381383097873,37308.79940032959,1,4
APAM,2023-06-06,2023-06-09,1093,34.11000061035156,36.09000015258789,426.6700134277344,429.8999938964844,2164.1394996643066,-282.23421636497824,21.86,28.84934515907651,360.8663226663499,1470.3296154739019,0.03943781230801846,37282.23066711426,4,4
BERY,2023-06-06,2023-06-09,617,60.43000030517578,61.29999923706055,426.6700134277344,429.8999938964844,536.7893409729004,-282.25752897882234,12.34,28.85172812189375,203.7095343871344,9.630549485049897,0.00025829339856407095,37285.31018829346,4,4
BWXT,2023-06-06,2023-06-09,580,64.30000305175781,64.9000015258789,426.6700134277344,429.8999938964844,347.9991149902344,-282.3233260546286,11.6,28.858453750610355,191.49356555030462,-166.27623036530917,-0.004458524761989415,37294.00177001953,4,4
